Ciel【シエル】,"北海道釧路市花園町1-6 サンハウス花園201号 ",釧路駅裏口から柳町公園大通を日赤病院方向へ向かい、エネオスのスタンドと丸和堂会館さんのある交差点(新栄町19番・花園町17番)を少しＵターンし駅方向に戻り丸和堂さん駐車場の隣、2階、201号がサロンになっています。チャンティカさん近くです。建物前の空き地にお客様用駐車場の看板ございます。看板の前1台分が駐車場となってます。 ,9:00～20:30(最終受付19:00) ,不定休 ,初回限定☆大人気☆パリジェンヌラッシュリフト+目元美容液付♪6600→5500円,【再来】大人気☆パリジェンヌラッシュリフト+目元美容液付♪6600→6000,初回限定☆大人気☆パリジェンヌラッシュリフト+目元美容液付♪6600→5500円,https://beauty.hotpepper.jp/kr/slnH000469999/?cstt=375,https://imgbp.hotp.jp/CSP/IMG_SRC_K/36/19/C015693619/C015693619.jpg?impolicy=HPB_policy_default&w=419&h=314
心花,北海道岩見沢市かえで町５丁目２－３ ,札幌方面から国道１２号線、８条東１２丁目の信号を右折。（ゲオ・セブンイレブンが目印。ケアプラザ方面）すぐ１つ目の信号を右折。（ローソンが目印。ケアプラザ方面）直進し小さな横断歩道橋の下をくぐって道路右手の３軒目となります。競馬場通り沿いにございます。建物の正面に看板を設置しております。 ,"月～金 10：00～20：00（受付19：00まで） 土・日・祝 10：00～18：00（受付17：00まで） ",第１・３・４・５日曜/第２・４水曜/その他不定休有り ,初めてのご来店限定！！整体カイロ70分コース　￥5000⇒￥4500,"初めてのご来店限定！！美腸セラピーコース 　￥7500⇒￥6500",2コース割！！美腸セラピーコース+整体カイロコース70分　￥12500⇒￥11300,https://beauty.hotpepper.jp/kr/slnH000424772/?cstt=376,https://imgbp.hotp.jp/CSP/IMG_SRC_K/49/49/C017354949/C017354949.jpg?impolicy=HPB_policy_default&w=419&h=314
江別　もみほぐし　たんとん・とん,北海道江別市新栄台１７－９ ,お車の場合は、新栄通を江別インター線に向かっていただき、友愛記念病院さまが見えましたら右折して一本目の交差点を左折、そのまままっすぐい行きますとのぼりが見えてきますので、そこが当店になります。徒歩の場合は、バス停6丁目入口で下車、友愛記念病院さまに向かって歩いていただき、突き当り一本手前を右折し、そのまままっすぐ進みますとのぼりが見えますので、そこが当店になります。[江別/野幌] ,8:30～19:00 ,不定休 ,"【初回体験/口コミ投稿特典】全身もみほぐし90分+足つぼ10分付 100分　5000円","【慢性的な首・肩こりでお悩み】全身本格もみほぐし+足つぼ10分付70分 3500円","【初回体験/口コミ投稿特典】全身もみほぐし60分+足つぼ10分付 70分　3500円",https://beauty.hotpepper.jp/kr/slnH000689745/?cstt=377,https://imgbp.hotp.jp/CSP/IMG_SRC_K/48/99/C039314899/C039314899.jpg?impolicy=HPB_policy_default&w=419&h=314
"salon de Rosier【サロン・ド・ロジェ】",北海道札幌市中央区大通西１６丁目３－６ ,"地下鉄東西線 西18丁目駅4番出口を左（テレビ塔側）に進み、徒歩2分（約130メートル）。大通幼稚園の並び、向かって右側。１階に「円山惣菜様」のあるオートロックのマンションです。駐車場はございませんのでお車でお越しの方は近隣の有料コインパーキングをご利用ください。ご来店の際はどうぞお気をつけてお越しくださいませ◎ ",11:00～19：00　※完全予約制となります。 ,火曜日（その他不定休でお休みする場合もございますので事前予約を必ずお願い致します） ,【Mattさんご愛用♪純国産・1分間300ml大容量】高濃度水素吸入60分　,【Mattさんご愛用♪純国産・1分間300ml大容量】高濃度水素吸入60分　,【Mattさんご愛用♪純国産・1分間300ml大容量】高濃度水素吸入60分　,https://beauty.hotpepper.jp/kr/slnH000431227/?cstt=378,https://imgbp.hotp.jp/CSP/IMG_SRC_K/70/76/C037877076/C037877076.jpg?impolicy=HPB_policy_default&w=419&h=314
手もみ処　さざ波イオン西岡店,北海道札幌市豊平区西岡３条３-４-１　イオン札幌西岡ショッピングセンター２F ,"中央バス 西岡3条3丁目より徒歩3分　イオン札幌西岡ショッピングセンター2Fダイソー様の向かいにございます。 ",10:00～19:00（最終受付18：00）閉店間際でもショートコースのご案内可能です♪ご不明な点がございましたら遠慮なくお電話にてお問い合わせください★ ,不定休(館に準ずる) ,"全身もみほぐし50分【まずはこれ】怠い・疲れが抜けない方★¥3,.900⇒¥3.800",ボディ50+ドライヘッド30分♪首肩が痛い頭痛や凝りにお悩みの方★上半身集中,"ボディケア70分【ご新規様】強い疲労を感じる方に◎　¥4.900⇒¥4,800",https://beauty.hotpepper.jp/kr/slnH000430956/?cstt=379,https://imgbp.hotp.jp/CSP/IMG_SRC_K/95/82/C011159582/C011159582.jpg?impolicy=HPB_policy_default&w=419&h=314
エステ&アーユルヴェーダサロン　samsara,北海道苫小牧市はまなす町１丁目４番４３号 ,啓明中学校前から小川を渡ったところにあります。 ,9：30～20：00 ,水曜日 ,【お得なクーポン】エステビュッフェ150分,【今だけ特別価格】全身スライドカッピング,【お得なクーポン】エステビュッフェ120分,https://beauty.hotpepper.jp/kr/slnH000410765/?cstt=380,https://imgbp.hotp.jp/CSP/IMG_SRC_K/89/75/C037938975/C037938975.jpg?impolicy=HPB_policy_default&w=419&h=314
さくら整体院,北海道苫小牧市柏木町３丁目１番１４号 ,「錦岡方面からの方」双葉３条通り、川沿町４の信号を過ぎ、歩道橋手前を左折／「苫小牧市街方面からの方」双葉３条通り、パセオを過ぎ、歩道橋を過ぎてすぐ右折 ,9：30～20：00(最終受付) ,なし ,整体カップルプラン,【メンバー様専用☆】整体＋足つぼ3０分セットコース,【新規さま限定】全身整体コース　60分　¥4950→¥4400,https://beauty.hotpepper.jp/kr/slnH000503624/?cstt=381,https://imgbp.hotp.jp/CSP/IMG_SRC_K/88/84/C018858884/C018858884.jpg?impolicy=HPB_policy_default&w=419&h=314
メナードフェイシャルサロン　宮の沢,地下鉄宮の沢駅６番出口から出て左に曲がるとなごやか亭さんセイコーマートさん、サンドラックさんがあります。その真裏の通りにあります。 ,9:30～20:00 ,不定休 ,"Visa／Mastercard／JCB／American Express／施術料2200円のみ現金支払い ",,,,https://beauty.hotpepper.jp/kr/slnH000565156/?cstt=382,https://imgbp.hotp.jp/CSP/IMG_SRC_K/74/20/C027077420/C027077420.jpg?impolicy=HPB_policy_default&w=419&h=314
はりきゅう整骨院　MAYS（旧：ほうしん治療院）,北海道札幌市中央区南１４条西８丁目１－２３　パレスイン行啓３０１ ,"◆幌平橋駅 徒歩7分/市電行啓通 徒歩5分/駐車場4台利用可能◆【＃マッサージ＃整体＃肩こり＃骨盤矯正＃産後＃産前＃ヘッドスパ＃スポーツ整体＃マッサージ＃ヘッドスパ＃札幌＃さっぽろ＃大通＃白石＃平岸＃南平岸＃豊平】 ","平日9:00 ～19:00／土祝9:00～15:00 ",日曜日 ,【良心的な価格♪ホワイトニング】初回30分￥３３００→￥２０００,"【2回目以降】妊婦さんも♪[産前]マタニティ整体60分¥5,500","【初回】全身疲労の悩みに♪全身整体コース60分¥5,500→¥4,950",https://beauty.hotpepper.jp/kr/slnH000663771/?cstt=383,https://imgbp.hotp.jp/CSP/IMG_SRC_K/13/02/C036461302/C036461302.jpg?impolicy=HPB_policy_default&w=419&h=314
"メディカルサロン Blanche Neige 札幌 【ブラン ネイジュ サッポロ】",北海道札幌市北区北７条西５丁目６－１　ストークマンション札幌１００５号室 ,札幌駅西側の北口を出て、ファミリーマートのある側に渡ります。ヨドバシカメラの北向かいにあるミアボッカというイタリアンレストランの入っているビルがストークマンションです。10階エレベーターを降りて正面の1005号室が当サロンです。 ,10:00～19:30※上記時間外のご予約も可能です。施術をご希望の方はお気軽にご連絡くださいませ。 ,不定休 ,【ゴッドハンドの匠技！】全身整体＋筋膜リリース+骨盤矯正150分,たっぷり施術☆【疲労回復MAX！！】全身整体＋筋膜リリース＋骨盤矯正120分,"お疲れ MAXの方へ【疲労回復★★】全身整体＋筋膜リリース＋骨盤矯正100分",https://beauty.hotpepper.jp/kr/slnH000616053/?cstt=384,https://imgbp.hotp.jp/CSP/IMG_SRC_K/27/57/C038102757/C038102757.jpg?impolicy=HPB_policy_default&w=419&h=314
"Salon de Beauty Parfum",北海道石狩市花川北６条３丁目８８ ,花畔環状通りより1本奥、「うらた歯科」のある通り沿いに当サロンがございます。薄いピンク色の外壁の一軒家です。外階段を上がり左側がサロンになります。また、車でお越しのお客様は、階段寄りの駐車場をお使いください。 ,10:00～19:30 ,日曜日/他不定休 ,"【Parfum健・奏・美スペシャル】奏コース100分 ￥15600⇒￥14040","【Parfum健・奏・美スペシャル】美コース100分 ￥15600⇒￥14040","≪健やかな肌へ≫毛穴洗浄 フェイシャルベーシックコース60分 ￥8600⇒￥7740",https://beauty.hotpepper.jp/kr/slnH000676572/?cstt=385,https://imgbp.hotp.jp/CSP/IMG_SRC_K/84/59/C037048459/C037048459.jpg?impolicy=HPB_policy_default&w=419&h=314
ボディケアサロン　PLATH【プラース】,北海道札幌市西区西町南２１丁目１－３８　大一ビル１F ,地下鉄宮の沢西友出口(５番出口)から北５条・手稲通（旧５号線）方面へ、宮の沢脳外科さん、焼肉かがりさんのとなりです。バス停西町北20丁目目の前です。 ,10：00～24：00（最終受付22：45） ,不定休 ,【プラースもみほぐし60分】,【徒歩割】徒歩でご来店の方で60分以上のコース（10時から21時まで）,【プラースもみほぐし90分】,https://beauty.hotpepper.jp/kr/slnH000562790/?cstt=386,https://imgbp.hotp.jp/CSP/IMG_SRC_K/37/30/C025263730/C025263730.jpg?impolicy=HPB_policy_default&w=419&h=314
Uka...【ウカ】,北海道帯広市西６条南３４丁目82 ,スタバ稲田店さん向かい、よしだ歯科さんの隣です。 ,10：00～19：00（最終受付18：00） ,毎週日曜日・祝日 ,"最新最強小顔！衝撃波スリムフェイシャル　おためし特別価格¥3,800",整顔20分＋小顔リフトUP光エステ60分　¥15500→,"最新最強小顔！衝撃波スリムフェイシャル　おためし特別価格¥3,800",https://beauty.hotpepper.jp/kr/slnH000462645/?cstt=387,https://imgbp.hotp.jp/CSP/IMG_SRC_K/66/83/C025366683/C025366683.jpg?impolicy=HPB_policy_default&w=419&h=314
"Sleeping Relaxation Salon Pioncer～ピオンセ",北海道函館市湯川町１丁目41-10 ,コープさっぽろさんとセブンイレブンさんの間の4階建てのビルの2階です。※1階には美容室「CHELSEA」さん　「TITICCACCA」さん　紅茶専門店「LONG　WALK」さんがございます。入り口が３つございます正面向かって一番左の入り口から階段にて2階までお越しください。玄関にベルなどはございませんのでご来店頂きましたらそのまま扉を開けて頂ければ幸いです ,10：00～20：00　【完全予約制】　最終受付は17時までとなりますので予めご了承下さい ,不定休 ,"【ご褒美】　至福の全身オールハンド　150分　18,000円⇒16,000円",【再来店のお客様のみ】　通常メニューから5％OFF,新規様はまずはコレ！【全身】安眠オイルボディ&フェイス&ヘッド　120分,https://beauty.hotpepper.jp/kr/slnH000573743/?cstt=388,https://imgbp.hotp.jp/CSP/IMG_SRC_K/36/35/C030163635/C030163635.jpg?impolicy=HPB_policy_default&w=419&h=314
"Pure Heart ～ピュアハート～",北海道旭川市忠和３条５丁目３-１９ ,ルート1／ツルハドラッグ忠和店といわはら整形外科の間から入り5本目の道、忠和3.5ハイツから左折、1本目の道を越え真っ直ぐ進みます。左側の階段がある白い壁茶色屋根の一軒家がサロンです。小さな立て看板が出ています。車庫前が駐車場です。ルート2／ENEOSから曲がり直進、右側に土岐板金工業様の看板が見えたら右折、わだ塗装様の看板を越えて進みます。左側に赤い車庫。右側の階段がある白い壁茶色屋根の一軒家がサロンです。 ,10:00～20:00（最終受付） ,不定休 ,"【心と体を癒す】アロマボディ＋足裏リフレ＋ドライヘッド 100分",【着衣のままで気軽に体調管理】足裏リフレ＋お腹＋ハンド＋ヘッド　60分,【人気！おススメクーポン☆】アロマボディ＆足裏リフレ　90分,https://beauty.hotpepper.jp/kr/slnH000316410/?cstt=389,https://imgbp.hotp.jp/CSP/IMG_SRC_K/97/90/C039739790/C039739790.jpg?impolicy=HPB_policy_default&w=419&h=314
